,business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,inspection_date,inspection_score,risk_category
1323,2996,PALOMINO EURO-BISTRO,345 SPEAR St,San Francisco,CA,94105,37.789394,-122.390073,2018-04-25,85.0,Low Risk
1324,13838,Judahlicious Juice,3906 Judah st,San Francisco,CA,94122,37.760528,-122.50399099999998,2018-04-25,90.0,Moderate Risk
1325,11365,LE PETITT'S KITCHEN,265 GOLDEN GATE AVE,San Francisco,CA,94109,37.781690000000005,-122.414823,2018-04-25,98.0,Low Risk
1326,1609,Tung Sing Restaurant,4015 24th St,San Francisco,CA,94114,37.751373,-122.43231899999999,2018-04-25,76.0,Moderate Risk
1327,36512,Epic Roasthouse,369 Embarcadero,San Francisco,CA,94105,37.788613,-122.39389399999999,2018-04-25,94.0,Moderate Risk
1328,642,ANDERSEN BAKERY,1737 Post St 304,San Francisco,CA,94115,37.785457,-122.43031699999999,2018-04-26,96.0,Low Risk
1329,61641,Donairo's Pizza,6905 Geary Blvd,San Francisco,CA,94121,37.779663,-122.493618,2018-04-26,94.0,Moderate Risk
1330,1741,Osha Thai Noodle Cafe,696 Geary St,San Francisco,CA,94102,37.786598,-122.41458300000001,2018-04-26,92.0,Low Risk
1331,59520,Sugarcane SF,6903 Geary Blvd,San Francisco,CA,94121,37.779663,-122.493618,2018-04-26,94.0,Low Risk
1332,62179,Pampanguena Cuisine,4441 Mission St,San Francisco,CA,94112,37.727111,-122.432926,2018-04-26,92.0,Low Risk
1333,3982,SLIM'S,333 11th St,San Francisco,CA,94103,37.771501,-122.413439,2018-04-26,94.0,Low Risk
1334,34649,May's Coffee Shop,1737 Post St #395,San Francisco,CA,94115,37.785457,-122.43031699999999,2018-04-26,84.0,Low Risk
1335,4469,Boudin Restaurant,160 Jefferson  2nd floor,San Francisco,CA,94133,37.808352,-122.41515700000001,2018-04-26,90.0,Low Risk
1336,943,EL CASTILLITO TAQUERIA INC.,136 CHURCH St,San Francisco,CA,94114,37.768776,-122.42909499999999,2018-04-26,76.0,Moderate Risk
1337,1362,RESTAURANTE FAMILIAR,4499 MISSION St,San Francisco,CA,94112,37.726402,-122.433476,2018-04-26,81.0,Low Risk
1338,60334,Tenroku Ramen #2,4435 MISSION St,San Francisco,CA,94112,37.727239000000004,-122.432799,2018-04-26,80.0,Moderate Risk
1339,2826,Pena Pachamama,1630 Powell St,San Francisco,CA,94133,37.799718,-122.410677,2018-04-26,90.0,Moderate Risk
1340,9273,Taqueria Mana,439 Stockton St,San Francisco,CA,94108,37.790043,-122.407104,2018-04-26,76.0,High Risk
1341,3263,Croatian Cultural Center,60 ONONDAGA Ave,San Francisco,CA,94112,37.721776,-122.43893999999999,2018-04-26,94.0,Low Risk
1342,67895,Precita Park Cafe,500 PRECITA Ave,San Francisco,CA,94110,37.747114,-122.410459,2018-04-26,86.0,High Risk
1343,33709,Phil'z Coffee,201 Berry St,San Francisco,CA,94107,37.775487,-122.39366100000001,2018-04-26,100.0,
1344,61623,Sammy's on 2nd,84 02nd St,San Francisco,CA,94105,37.788247999999996,-122.40013799999998,2018-04-27,94.0,Low Risk
1345,18102,Kim Son Restaurant,3614 BALBOA St,San Francisco,CA,94121,37.775728,-122.497701,2018-04-27,92.0,Low Risk
1346,36744,El Castillito Taqueria Star,250 Golden Gate Ave,San Francisco,CA,94102,37.781788,-122.414704,2018-04-27,71.0,High Risk
1347,61161,Jade Garden,3608 BALBOA St,San Francisco,CA,94121,37.775728,-122.49761200000002,2018-04-27,81.0,Moderate Risk
1348,60554,Matching Half,1799 McAllister St,San Francisco,CA,94115,37.777363,-122.441446,2018-04-27,93.0,High Risk
1349,1075,"SANDWICH PLACE, THE",2029 MISSION St,San Francisco,CA,94110,37.764384,-122.41956599999999,2018-04-27,89.0,Low Risk
1350,7527,DON CHUYS MEXI-MERCADO,544 EXCELSIOR Ave,San Francisco,CA,94112,37.724121999999994,-122.429309,2018-04-27,96.0,Low Risk
1351,39667,Peet's Coffee & Tea,595 Market St  Suite #143,San Francisco,CA,94105,37.789437,-122.40111100000001,2018-04-27,90.0,Low Risk
1352,2132,B & M MEI SING RESTAURANT,62 02nd St,San Francisco,CA,94105,37.788453000000004,-122.400466,2018-04-27,100.0,
1353,1156,Boudin Petit Cafe,"170 O'Farrell St, 1st Floor",San Francisco,CA,94102,37.786547999999996,-122.40731299999999,2018-04-30,96.0,Moderate Risk
1354,68247,Mixt Greens/Mixt,560 Mission St Suite 125,San Francisco,CA,94105,37.788426,-122.399371,2018-04-30,90.0,
1355,35415,Alcatraz Landing Cafe,Pier 31 Parking Lot,San Francisco,CA,94111,37.805934,-122.404248,2018-04-30,100.0,
1356,60898,Patxi's Chicago Pizza,3318 Fillmore St,San Francisco,CA,94123,37.800061,-122.43602,2018-04-30,87.0,Low Risk
1357,69069,Easy Breezy,4028 24th St,San Francisco,CA,94114,37.751418,-122.432602,2018-04-30,94.0,Moderate Risk
1358,34662,Horizon Restaurant,498 Broadway St,San Francisco,CA,94133,37.798088,-122.405368,2018-04-30,89.0,High Risk
1359,66584,Western Donuts Shop #2,5101 MISSION St,San Francisco,CA,94112,37.717042,-122.440524,2018-04-30,90.0,Moderate Risk
1360,62768,19th Ave Shell,1200 19th Ave,San Francisco,CA,94122,37.765421,-122.47725600000001,2018-04-30,90.0,Low Risk
1361,5986,Golden Gate Day Health (St. Anthony),350 Golden Gate Ave,San Francisco,CA,94109,37.781568,-122.416373,2018-04-30,96.0,Low Risk
1362,3431,Bimbo's 365 Club,1025 Columbus Ave,San Francisco,CA,94133,37.803906,-122.41543700000001,2018-04-30,94.0,Low Risk
1363,65860,Super Duper,721 MARKET St,San Francisco,CA,94103,37.787096999999996,-122.404122,2018-04-30,84.0,Moderate Risk
1364,403,HAAGEN-DAZS #561,865 MARKET St,San Francisco,CA,94103,37.784317,-122.40756299999998,2018-04-30,94.0,Low Risk
1365,2505,AMERICANA GRILL & FOUNTAIN,3532 BALBOA St,San Francisco,CA,94121,37.775806,-122.49660800000001,2018-04-30,90.0,Low Risk
1366,5156,McDONALD'S,302 POTRERO Ave,San Francisco,CA,94110,37.765507,-122.40756499999999,2018-04-30,94.0,Low Risk
1367,62730,Monroe,473 Broadway St,San Francisco,CA,94133,37.798054,-122.40501699999999,2018-05-01,93.0,High Risk
1368,2455,MUDDY WATERS,521 VALENCIA St,San Francisco,CA,94110,37.764484,-122.421815,2018-05-01,100.0,
1369,2957,GOLDEN STATE ADULT DAY HEALTH CARE,738 LA PLAYA St,San Francisco,CA,94121,37.774390000000004,-122.510053,2018-05-01,100.0,
1370,2501,Posh Bagel,266 Sutter St,San Francisco,CA,94108,37.789718,-122.404974,2018-05-01,90.0,Moderate Risk
1371,2709,MELS DRIVE IN,2165 LOMBARD St,San Francisco,CA,94123,37.799684,-122.437106,2018-05-01,84.0,Moderate Risk
1372,59986,Tsunami Panhandle,1306 Fulton St,San Francisco,CA,94117,37.776838,-122.43856299999999,2018-05-01,87.0,Low Risk
1373,65776,111 Minna Gallery,111 Minna St,San Francisco,CA,94105,37.787378000000004,-122.39945900000001,2018-05-01,100.0,
1374,5010,LATTE EXPRESS,48 05th St,San Francisco,CA,94103,37.783225,-122.407252,2018-05-01,96.0,Moderate Risk
1375,547,LITTLE HENRY'S,3600 BALBOA St,San Francisco,CA,94121,37.775728,-122.497522,2018-05-01,90.0,Moderate Risk
1376,62362,Cafe Pellegrini,659 Columbus Ave,San Francisco,CA,94133,37.800851,-122.41106200000002,2018-05-01,96.0,Low Risk
1377,10170,Piaza Pellegrini,659 Columbus Ave,San Francisco,CA,94133,37.800851,-122.41106200000002,2018-05-01,82.0,High Risk
1378,3858,HUNAN RESTAURANT,110 NATOMA St,San Francisco,CA,94105,37.786944,-122.399199,2018-05-01,92.0,Low Risk
1379,1296,TAQUERIA EL BUEN SABOR,699 VALENCIA St,San Francisco,CA,94112,37.761743,-122.42149199999999,2018-05-01,82.0,Low Risk
1380,5194,CULINARY ARTS & HOSPITALITY,50 PHELAN Ave,San Francisco,CA,94112,37.723638,-122.45227299999999,2018-05-01,90.0,Low Risk
1381,3661,LA CUMBRE,515 VALENCIA St,San Francisco,CA,94110,37.764553,-122.421826,2018-05-01,85.0,Moderate Risk
1382,64308,Goody Goodie Cream & Sugar,1830 HARRISON STREET,San Francisco,CA,94103,37.767967999999996,-122.41338400000001,2018-05-01,85.0,High Risk
1383,422,Michelangelo Caffe,579 Columbus Ave,San Francisco,CA,94133,37.800166,-122.41000600000001,2018-05-01,96.0,Moderate Risk
1384,69403,Lolinda,2518 Mission St,San Francisco,CA,94110,37.756698,-122.418951,2018-05-01,87.0,Low Risk
1385,3796,Johnny Foley's Irish House,243 O'Farrell St,San Francisco,CA,94102,37.786314000000004,-122.408697,2018-05-01,100.0,
1386,1668,SILVER CREST DONUT SHOP,340 BAYSHORE Blvd,San Francisco,CA,94124,37.742456,-122.40576599999999,2018-05-01,94.0,Moderate Risk
1387,2107,Kim Thanh Restaurant,607 Geary St,San Francisco,CA,94102,37.786683000000004,-122.413274,2018-05-02,100.0,
1388,62889,Benu,22 HAWTHORNE St,San Francisco,CA,94105,37.785608,-122.399069,2018-05-02,96.0,Moderate Risk
1389,68353,Hops & Hominy,1 Tillman Pl,San Francisco,CA,94108,37.789277,-122.405324,2018-05-02,96.0,Moderate Risk
1390,68079,Philz Coffee,4298 24th St,San Francisco,CA,94114,37.751058,-122.438272,2018-05-02,96.0,Moderate Risk
1391,62060,Cozy Cable Car Cafe,519 Powell St,San Francisco,CA,94108,37.789521,-122.408736,2018-05-02,100.0,
1392,1703,Lanna Restaurant,1245 Noriega St,San Francisco,CA,94122,37.754153,-122.47727900000001,2018-05-02,86.0,Moderate Risk
1393,18767,Wonderful Dessert & Cafe,2035 IRVING St,San Francisco,CA,94122,37.763399,-122.47965400000001,2018-05-02,90.0,Low Risk
1394,5278,WILLIAMS-SONOMA,2000 Chestnut St,San Francisco,CA,94123,37.800796999999996,-122.43668400000001,2018-05-02,96.0,Moderate Risk
1395,4559,PACIFIC FOOD MART,2199 SUTTER St,San Francisco,CA,94115,37.785623,-122.436498,2018-05-02,89.0,High Risk
1396,2863,HAYSTACK PIZZA RESTAURANT,3881 24th St,San Francisco,CA,94114,37.751573,-122.429189,2018-05-02,92.0,Moderate Risk
1397,64843,Palmyra,700 HAIGHT St,San Francisco,CA,94117,37.771698,-122.433903,2018-05-02,88.0,Low Risk
1398,64021,Sweet Maple Coffee Shop,2101 Sutter St,San Francisco,CA,94115,37.785833000000004,-122.43493799999999,2018-05-02,79.0,Moderate Risk
1399,36523,Marina Theatre,2149 Chestnut St,San Francisco,CA,94123,37.800483,-122.43856699999999,2018-05-02,82.0,Low Risk
1400,5039,PRESIDIO THEATRE,2340 CHESTNUT St,San Francisco,CA,94123,37.800128,-122.44191399999998,2018-05-02,96.0,Low Risk
1401,3183,NEW ERITREA RESTAURANT,907 Irving St,San Francisco,CA,94122,37.763964,-122.46763899999999,2018-05-02,96.0,Low Risk
1402,3525,Villa Taverna,27 Hotaling Pl,San Francisco,CA,94111,37.796026,-122.40283400000001,2018-05-03,100.0,
1403,3795,French Club,414 Mason St  8th Floor,San Francisco,CA,94102,37.787517,-122.409897,2018-05-03,100.0,
1404,63646,SFDH - Harry Denton's Starlight Room,450 Powell St 21st Floor,San Francisco,CA,94108,37.788782,-122.40843899999999,2018-05-03,98.0,Low Risk
1405,7641,OTHER AVENUES FOOD STORE,3930 JUDAH St,San Francisco,CA,94122,37.760519,-122.50433100000001,2018-05-03,94.0,Low Risk
1406,5990,MISSION YMCA SENIOR MEALS PROGRAM,4080 MISSION St,San Francisco,CA,94112,37.732292,-122.42783100000001,2018-05-03,96.0,Moderate Risk
1407,1939,STARBUCKS COFFEE CO. #603,74 NEW MONTGOMERY St,San Francisco,CA,94105,37.787838,-122.400998,2018-05-03,98.0,Low Risk
1408,2646,THE PHOENIX BAR & RESTAURANT,811 VALENCIA St,San Francisco,CA,94110,37.759823,-122.421346,2018-05-03,84.0,Moderate Risk
1409,552,Loi's Vietnamese Restaurant,2228 Irving St,San Francisco,CA,94122,37.763428000000005,-122.48173600000001,2018-05-03,84.0,Low Risk
1410,67564,ITHAI,720 Post St,San Francisco,CA,94109,37.787690999999995,-122.41371699999999,2018-05-03,87.0,High Risk
1411,3520,Bix,56 Gold St,San Francisco,CA,94111,37.796778,-122.402875,2018-05-03,100.0,
1412,6948,Kin Fai Produce,628 Pacific Ave,San Francisco,CA,94133,37.797018,-122.40621200000001,2018-05-03,86.0,Low Risk
1413,5258,IBERIA CATERING,2850 ALEMANY Blvd,San Francisco,CA,94112,37.712715,-122.45136299999999,2018-05-03,86.0,Low Risk
1414,3491,Borodudur Restaurant,700 Post St,San Francisco,CA,94109,37.787677,-122.413624,2018-05-03,96.0,Moderate Risk
1415,67184,Biergarten,424 Octavia St,San Francisco,CA,94102,37.77601,-122.424175,2018-05-03,98.0,Low Risk
1416,1954,T C PASTRY,2222 IRVING St,San Francisco,CA,94122,37.763388,-122.48189199999999,2018-05-03,88.0,Moderate Risk
1417,64502,Pizzeria Sophia,Ocean Ave,San Francisco,CA,94127,37.725697,-122.463311,2018-05-04,96.0,Low Risk
1418,64667,Jasmine Rae Bakery,1890 Bryant St #309,San Francisco,CA,94110,37.763156,-122.410351,2018-05-04,94.0,Low Risk
1419,34066,Jitlada Thai Cuisine,1826 B Buchanan St,San Francisco,CA,94115,37.785872,-122.437335,2018-05-04,96.0,Low Risk
1420,68258,A&M LIQUOR,1600 SUTTER ST,San Francisco,CA,94109,37.786928,-122.42696399999998,2018-05-04,96.0,Moderate Risk
1421,39053,Specialty's Cafe & Bakery,101 New Montgomery St,San Francisco,CA,94105,37.787254,-122.40021200000001,2018-05-04,90.0,Low Risk
1422,58574,Goat Hill Pizza,171 Stillman St,San Francisco,CA,94107,37.780527,-122.397922,2018-05-04,87.0,High Risk
1423,628,EL BURRITO EXPRESS #2,1812 DIVISADERO St,San Francisco,CA,94115,37.786407000000004,-122.44005700000001,2018-05-04,74.0,Low Risk
1424,68421,Cako Bakery,101 04th St Ste. 9101,San Francisco,CA,94103,37.784548,-122.40418999999999,2018-05-07,98.0,Low Risk
1425,276,CORSAGNA,1668 UNION St,San Francisco,CA,94123,37.79826,-122.426748,2018-05-07,100.0,
1426,4685,NORMAN'S LIQUOR & DELI,733 Randolph St,San Francisco,CA,94132,37.714203999999995,-122.46919299999999,2018-05-07,96.0,Low Risk
1427,2555,EXTREME PIZZA,1980 UNION St,San Francisco,CA,94123,37.797578,-122.43188300000001,2018-05-07,92.0,Low Risk
1428,68422,Cako Creamery,101 04th St Ste. 9130,San Francisco,CA,94103,37.784548,-122.40418999999999,2018-05-07,96.0,Low Risk
1429,27964,Little Star Pizza Valencia,400 Valencia St,San Francisco,CA,94103,37.766408,-122.422055,2018-05-07,91.0,High Risk
1430,5150,Kentucky Fried Chicken,200 Duboce St,San Francisco,CA,94103,37.769758,-122.42478200000001,2018-05-07,94.0,Low Risk
1431,67448,Soo Fong Restaurant,3801 03rd St 370,San Francisco,CA,94124,37.741828999999996,-122.388098,2018-05-07,92.0,Low Risk
1432,3262,VILLA D'ESTE,2623 OCEAN Ave,San Francisco,CA,94132,37.731781,-122.47358999999999,2018-05-07,77.0,Moderate Risk
1433,36608,Taqueria Angelica's,1301 Cesar Chavez St,San Francisco,CA,,37.748543,-122.390883,2018-05-07,90.0,Moderate Risk
1434,34395,E Tutto Qua,270 Columbus Ave,San Francisco,CA,94133,37.797665,-122.406273,2018-05-08,98.0,Low Risk
1435,58781,Escape From New York Pizza,1737 Haight St,San Francisco,CA,94117,37.769422999999996,-122.451227,2018-05-08,94.0,Moderate Risk
1436,7765,HILDA'S MART & BAKE SHOP,145 PERSIA Ave,San Francisco,CA,94112,37.722477000000005,-122.43448799999999,2018-05-08,94.0,Low Risk
1437,7779,LA MEXICANA BAKERY,2804 24th St,San Francisco,CA,94110,37.752922,-122.408285,2018-05-08,96.0,Low Risk
1438,2426,BOOGALOOS,3296 22nd St,San Francisco,CA,94110,37.755357000000004,-122.420652,2018-05-08,89.0,High Risk
1439,10238,King of Thai Noodle House,184 O'Farrell St,San Francisco,CA,94102,37.786497999999995,-122.40776399999999,2018-05-08,76.0,Low Risk
1440,3715,WE BE SUSHI,538 Valencia St,San Francisco,CA,94110,37.764272,-122.421898,2018-05-08,92.0,Low Risk
1441,66896,Lite Bite,1796 Union St,San Francisco,CA,94123,37.797978,-122.428754,2018-05-08,92.0,Moderate Risk
1442,65392,Cantata Coffee Shop,1708 Haight St,San Francisco,CA,94117,37.769616,-122.45036599999999,2018-05-08,94.0,Low Risk
1443,32671,La Taqueria Guadalajara,3146 24th St,San Francisco,CA,94110,37.752512,-122.41510900000002,2018-05-08,75.0,Moderate Risk
1444,917,Town & Country Club,218 Stockton St,San Francisco,CA,94108,37.787927,-122.40660700000001,2018-05-09,100.0,
1445,95,Vega,419 CORTLAND Ave,San Francisco,CA,94110,37.739207,-122.417447,2018-05-09,92.0,Low Risk
1446,30478,Kim Huong,325 Leavenworth St  1A,San Francisco,CA,94102,37.773043,-122.406567,2018-05-09,96.0,Low Risk
1447,59896,Saigon Deli Express,50 Drumm St,San Francisco,CA,94111,37.793654,-122.396309,2018-05-09,94.0,Moderate Risk
1448,69592,Soul Groove,422 Larkin St,San Francisco,CA,94102,37.781677,-122.417125,2018-05-09,100.0,
1449,3241,SHENG KEE BAKERY,1941 IRVING St,San Francisco,CA,94122,37.76344,-122.47864799999999,2018-05-09,98.0,Low Risk
1450,67182,"Asana, Inc.",1550 Bryant St Suite 150,San Francisco,CA,94103,37.767525,-122.41073700000001,2018-05-09,96.0,Moderate Risk
1451,1734,SAI JAI THAI,771 O'FARRELL St,San Francisco,CA,94109,37.785182,-122.417409,2018-05-09,88.0,Moderate Risk
1452,485,"Silverhat Bar, Inc",678 Green St,San Francisco,CA,94133,37.799388,-122.410223,2018-05-09,96.0,Low Risk
1453,2507,ALEGRIAS,2018 LOMBARD St,San Francisco,CA,94123,37.800048,-122.43471399999999,2018-05-09,96.0,Moderate Risk
1454,33935,Avedano's,235 Cortland Ave.,San Francisco,CA,94110,37.739466,-122.41895,2018-05-09,88.0,Low Risk
1455,1002,BIG MOUTH BURGERS,3392 24th St,San Francisco,CA,94110,37.752158,-122.42036200000001,2018-05-09,90.0,Low Risk
1456,3562,Mixed Greens Prep Kitchen,170 O'Farrell St 8th Floor,San Francisco,CA,94102,37.786547999999996,-122.40731299999999,2018-05-09,90.0,Low Risk
1457,63256,Viva Goa Indian Cuisine,2420 LOMBARD St,San Francisco,CA,94123,37.799188,-122.441423,2018-05-09,87.0,Low Risk
1458,1527,CITY'S CHOICE,301 05th St,San Francisco,CA,94107,37.780263,-122.403323,2018-05-09,90.0,Moderate Risk
1459,60067,Publico,555 09th St,San Francisco,CA,94103,37.774722,-122.40676100000002,2018-05-10,90.0,Low Risk
1460,37688,Peet's Coffee & Tea,370 04th St,San Francisco,CA,94107,37.781127000000005,-122.40010900000001,2018-05-10,96.0,Low Risk
1461,67552,Namu Gaji,499 Dolores St,San Francisco,CA,94110,37.761554,-122.425956,2018-05-10,89.0,High Risk
1462,3490,Morton's Chicago Steakhouse,404 Post St,San Francisco,CA,94102,37.78833,-122.408525,2018-05-10,100.0,
1463,17946,Pizzeria Delfina,3611 18th St,San Francisco,CA,,37.761657,-122.424347,2018-05-10,92.0,Moderate Risk
1464,68249,Mixt Greens/Mixt,1 Market St,San Francisco,CA,94105,37.794346999999995,-122.39493200000001,2018-05-10,87.0,High Risk
1465,318,FIRST CUP,2911 VAN NESS Ave,San Francisco,CA,94109,37.802454,-122.42485400000001,2018-05-10,98.0,Low Risk
1466,3267,The Olive Garden Italian,3251 20th Ave,San Francisco,CA,94132,37.728497,-122.47563899999999,2018-05-10,83.0,Low Risk
1467,3445,Swiss Louis Restaurant,Pier 39  204,San Francisco,CA,94133,37.808240000000005,-122.41018899999999,2018-05-10,87.0,Moderate Risk
1468,856,DELFINA RESTAURANT,3621 18th St,San Francisco,CA,94110,37.761514,-122.424318,2018-05-10,96.0,Moderate Risk
1469,59397,Basa Seafood Express,3064 24th St,San Francisco,CA,94110,37.752578,-122.413372,2018-05-10,92.0,Low Risk
1470,68189,Silverstone Cafe,3278 24th St,San Francisco,CA,94110,37.752308,-122.41796200000002,2018-05-10,86.0,Low Risk
1471,65692,Blarney Stone,5625 GEARY Blvd,San Francisco,CA,94121,37.780234,-122.479979,2018-05-11,94.0,Low Risk
1472,5219,SALVATION ARMY GATEWAY,407 09th St,San Francisco,CA,94103,37.772473,-122.409879,2018-05-11,94.0,Low Risk
1473,27377,Sorabol,845 Market St FC-3,San Francisco,CA,94103,37.784848,-122.406892,2018-05-14,87.0,Moderate Risk
1474,1930,Sunrise Deli,2115 Irving St,San Francisco,CA,94122,37.763383000000005,-122.48075,2018-05-14,87.0,Low Risk
1475,36745,Shanghai China Restaurant,1559 MISSION St,San Francisco,CA,94103,37.773447,-122.418123,2018-05-14,75.0,High Risk
1476,17570,Tres Agaves,130 Townsend St,San Francisco,CA,94107,37.780084,-122.391278,2018-05-14,84.0,Moderate Risk
1477,26340,VIP Coffee & Cake Shop,671 Broadway St,San Francisco,CA,94133,37.797703999999996,-122.40805800000001,2018-05-14,85.0,High Risk
1478,121,Akikos Sushi,431 Bush St,San Francisco,CA,94108,37.790642999999996,-122.404676,2018-05-14,90.0,Moderate Risk
1479,59988,The Little Chihuahua,292 Divisadero St,San Francisco,CA,94117,37.771987,-122.437147,2018-05-14,94.0,Low Risk
1480,2263,TAIWAN RESTAURANT,445 CLEMENT St,San Francisco,CA,94118,37.782933,-122.46408899999999,2018-05-14,65.0,Low Risk
1481,68813,Small Foods,522 02nd St,San Francisco,CA,94107,37.782803,-122.39337900000001,2018-05-14,75.0,Moderate Risk
1482,151,BUS STOP PIZZA #1,256 Divisadero St,San Francisco,CA,94117,37.771487,-122.43704699999999,2018-05-14,81.0,Moderate Risk
1483,1712,SEA BREEZE CAFE,3940 JUDAH St,San Francisco,CA,94122,37.760508,-122.504572,2018-05-15,96.0,Low Risk
1484,5011,STARBUCKS COFFEE CO,1231 MARKET St,San Francisco,CA,94103,37.778357,-122.415182,2018-05-15,96.0,Moderate Risk
1485,1249,KABABAYAN FAST FOOD,2706 MISSION St,San Francisco,CA,94110,37.753690999999996,-122.41865700000001,2018-05-15,74.0,Moderate Risk
1486,34201,Trouble Coffee Company,4033 Judah St,San Francisco,CA,,37.760469,-122.505349,2018-05-15,96.0,Low Risk
1487,59002,Yummy Bakery & Restaurant,607 Jackson St,San Francisco,CA,94133,37.796152,-122.40525500000001,2018-05-15,92.0,Low Risk
1488,2337,EL TACO LOCO INC.,3274 24th St,San Francisco,CA,94110,37.752308,-122.41788100000001,2018-05-15,92.0,Moderate Risk
1489,1036,ALAMO SQUARE,803 FILLMORE St,San Francisco,CA,94117,37.776944,-122.431444,2018-05-15,85.0,Low Risk
1490,2610,CAFE LA BOHEME,3318 24th St,San Francisco,CA,94110,37.752284,-122.41892800000001,2018-05-15,92.0,Low Risk
1491,60473,Dong Baek Korean Restaurant,631 O'Farrell St,San Francisco,CA,94109,37.785503000000006,-122.41515700000001,2018-05-15,87.0,Low Risk
1492,984,VANIDA THAI KITCHEN,3050 TARAVAL St,San Francisco,CA,94116,37.742086,-122.49873799999999,2018-05-15,82.0,Low Risk
